predictor,direction,model,condition,calibration,bin_index,lower_exclusive,upper_inclusive,n,fraction,mean_confidence,accuracy,absolute_gap
seed_2025,suffix_2_to_1,spectral_only,spatial_shuffle,temperature_scaled,8,0.7,0.8,34,0.052307692307692305,0.7530127914178991,0.7352941176470589,0.017718673770840243
seed_2025,suffix_2_to_1,spectral_only,spatial_shuffle,temperature_scaled,9,0.8,0.9,21,0.03230769230769231,0.8181232896672717,0.6666666666666666,0.15145662300060503
seed_2025,suffix_2_to_1,spectral_only,spatial_shuffle,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,full,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,full,raw,2,0.1,0.2,140,0.2280130293159609,0.17703657721458005,0.2,0.022963422785419962
seed_42,suffix_1_to_2,fusion_net,full,raw,3,0.2,0.3,234,0.3811074918566775,0.2366165840756891,0.2094017094017094,0.027214874673979705
seed_42,suffix_1_to_2,fusion_net,full,raw,4,0.3,0.4,117,0.19055374592833876,0.33719611911423103,0.4017094017094017,0.0645132825951707
seed_42,suffix_1_to_2,fusion_net,full,raw,5,0.4,0.5,44,0.07166123778501629,0.44631630777506237,0.18181818181818182,0.26449812595688055
seed_42,suffix_1_to_2,fusion_net,full,raw,6,0.5,0.6,25,0.04071661237785016,0.5435416517794437,0.44,0.10354165177944369
seed_42,suffix_1_to_2,fusion_net,full,raw,7,0.6,0.7,29,0.04723127035830619,0.6470240358441998,0.5172413793103449,0.1297826565338549
seed_42,suffix_1_to_2,fusion_net,full,raw,8,0.7,0.8,14,0.02280130293159609,0.742396536268168,0.7857142857142857,0.04331774944611766
seed_42,suffix_1_to_2,fusion_net,full,raw,9,0.8,0.9,9,0.014657980456026058,0.8478371370431892,0.2222222222222222,0.625614914820967
seed_42,suffix_1_to_2,fusion_net,full,raw,10,0.9,1.0,2,0.003257328990228013,0.9090741215739073,0.5,0.4090741215739073
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,2,0.1,0.2,265,0.43159609120521175,0.173855124740062,0.2037735849056604,0.029918460165598376
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,3,0.2,0.3,216,0.3517915309446254,0.2435173038110668,0.2824074074074074,0.0388901035963406
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,4,0.3,0.4,74,0.12052117263843648,0.3369483497195487,0.35135135135135137,0.014403001631802692
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,5,0.4,0.5,35,0.057003257328990226,0.44791724103621233,0.5142857142857142,0.0663684732495019
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,6,0.5,0.6,14,0.02280130293159609,0.5322611483454988,0.7142857142857143,0.18202456594021554
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,7,0.6,0.7,8,0.013029315960912053,0.6335263510446938,0.25,0.3835263510446938
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,8,0.7,0.8,2,0.003257328990228013,0.7136354155724296,0.5,0.2136354155724296
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,full,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,2,0.1,0.2,109,0.1775244299674267,0.17906813495971563,0.21100917431192662,0.03194103935221099
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,3,0.2,0.3,259,0.4218241042345277,0.23876313087576279,0.20077220077220076,0.037990930103562026
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,4,0.3,0.4,101,0.16449511400651465,0.3389128779818847,0.31683168316831684,0.02208119481356785
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,5,0.4,0.5,53,0.08631921824104234,0.45283870962868317,0.24528301886792453,0.20755569076075864
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,6,0.5,0.6,34,0.05537459283387622,0.5464533093572834,0.2647058823529412,0.28174742700434224
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,7,0.6,0.7,19,0.030944625407166124,0.6442905950310959,0.47368421052631576,0.1706063845047801
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,8,0.7,0.8,22,0.035830618892508145,0.7337552745523138,0.6818181818181818,0.05193709273413205
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,9,0.8,0.9,13,0.021172638436482084,0.8484034813693633,0.38461538461538464,0.46378809675397864
seed_42,suffix_1_to_2,fusion_net,mask_only,raw,10,0.9,1.0,4,0.006514657980456026,0.9127296115623883,0.25,0.6627296115623883
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,2,0.1,0.2,243,0.3957654723127036,0.17775948186676507,0.20987654320987653,0.03211706134311146
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,3,0.2,0.3,220,0.3583061889250814,0.2392944005243795,0.2409090909090909,0.0016146903847114036
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,4,0.3,0.4,84,0.13680781758957655,0.34308288828056266,0.2619047619047619,0.08117812637580074
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,5,0.4,0.5,32,0.05211726384364821,0.44843601271262395,0.46875,0.020313987287376045
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,6,0.5,0.6,21,0.03420195439739414,0.5348381157873897,0.6190476190476191,0.08420950326022936
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,7,0.6,0.7,10,0.016286644951140065,0.6431270934622845,0.4,0.24312709346228445
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,8,0.7,0.8,4,0.006514657980456026,0.7191847862353836,0.25,0.4691847862353836
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,mask_only,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,2,0.1,0.2,124,0.20195439739413681,0.17505338684353328,0.20967741935483872,0.03462403251130544
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,3,0.2,0.3,246,0.4006514657980456,0.23554714768173823,0.21138211382113822,0.02416503386060001
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,4,0.3,0.4,95,0.15472312703583063,0.33997569363423746,0.3157894736842105,0.024186219950026955
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,5,0.4,0.5,56,0.09120521172638436,0.45204635431586476,0.23214285714285715,0.2199034971730076
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,6,0.5,0.6,36,0.05863192182410423,0.5466844650884877,0.25,0.29668446508848767
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,7,0.6,0.7,19,0.030944625407166124,0.6480562698896609,0.5263157894736842,0.12174048041597674
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,8,0.7,0.8,24,0.03908794788273615,0.7381458029782978,0.625,0.1131458029782978
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,9,0.8,0.9,12,0.019543973941368076,0.8520763402887276,0.3333333333333333,0.5187430069553942
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,raw,10,0.9,1.0,2,0.003257328990228013,0.9096445874277962,0.5,0.4096445874277962
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,2,0.1,0.2,276,0.4495114006514658,0.17550243076314,0.213768115942029,0.03826568517888898
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,3,0.2,0.3,190,0.30944625407166126,0.24620287714308192,0.25263157894736843,0.006428701804286507
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,4,0.3,0.4,82,0.13355048859934854,0.34496271889041563,0.24390243902439024,0.1010602798660254
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,5,0.4,0.5,31,0.050488599348534204,0.4461508329153047,0.4838709677419355,0.03772013482663078
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,6,0.5,0.6,24,0.03908794788273615,0.5349823268459998,0.625,0.09001767315400022
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,7,0.6,0.7,9,0.014657980456026058,0.649166801045514,0.2222222222222222,0.42694457882329184
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,8,0.7,0.8,2,0.003257328990228013,0.7122319563137485,0.5,0.21223195631374847
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,mean_broadcast,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,2,0.1,0.2,126,0.20521172638436483,0.17760163475908003,0.2698412698412698,0.0922396350821898
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,3,0.2,0.3,244,0.3973941368078176,0.23557811466032036,0.20081967213114754,0.03475844252917282
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,4,0.3,0.4,101,0.16449511400651465,0.3389760363057778,0.3069306930693069,0.03204534323647085
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,5,0.4,0.5,54,0.08794788273615635,0.457090886588944,0.2222222222222222,0.23486866436672177
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,6,0.5,0.6,31,0.050488599348534204,0.5479480557131028,0.25806451612903225,0.28988353958407054
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,7,0.6,0.7,21,0.03420195439739414,0.645951919865603,0.6190476190476191,0.026904300817983895
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,8,0.7,0.8,22,0.035830618892508145,0.7397918621356407,0.5909090909090909,0.1488827712265498
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,9,0.8,0.9,12,0.019543973941368076,0.8415791625983243,0.3333333333333333,0.508245829264991
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,raw,10,0.9,1.0,3,0.004885993485342019,0.904765933924948,0.3333333333333333,0.5714326005916146
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,2,0.1,0.2,279,0.4543973941368078,0.1763509541532763,0.22580645161290322,0.04945549745962691
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,3,0.2,0.3,188,0.30618892508143325,0.2454744268063231,0.2553191489361702,0.009844722129847105
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,4,0.3,0.4,80,0.13029315960912052,0.3420672364104008,0.2625,0.07956723641040081
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,5,0.4,0.5,32,0.05211726384364821,0.4453100361964858,0.53125,0.08593996380351421
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,6,0.5,0.6,24,0.03908794788273615,0.5358009831408043,0.5416666666666666,0.005865683525862364
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,7,0.6,0.7,9,0.014657980456026058,0.6479003093613807,0.2222222222222222,0.42567808713915845
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,8,0.7,0.8,2,0.003257328990228013,0.707001810261632,0.5,0.207001810261632
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,fusion_net,spatial_shuffle,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,full,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,full,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,full,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,full,raw,4,0.3,0.4,1,0.0016286644951140066,0.3704590145423567,1.0,0.6295409854576433
seed_42,suffix_1_to_2,snv_lr,full,raw,5,0.4,0.5,9,0.014657980456026058,0.464848535973003,0.6666666666666666,0.2018181306936636
seed_42,suffix_1_to_2,snv_lr,full,raw,6,0.5,0.6,14,0.02280130293159609,0.5564753566772795,0.2857142857142857,0.27076107096299384
seed_42,suffix_1_to_2,snv_lr,full,raw,7,0.6,0.7,21,0.03420195439739414,0.6593156995928672,0.6190476190476191,0.04026808054524811
seed_42,suffix_1_to_2,snv_lr,full,raw,8,0.7,0.8,27,0.043973941368078175,0.7464643755734407,0.5185185185185185,0.2279458570549222
seed_42,suffix_1_to_2,snv_lr,full,raw,9,0.8,0.9,50,0.08143322475570032,0.8536058030784567,0.72,0.1336058030784567
seed_42,suffix_1_to_2,snv_lr,full,raw,10,0.9,1.0,492,0.8013029315960912,0.9858889269718689,0.9004065040650406,0.08548242290682828
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,4,0.3,0.4,5,0.008143322475570033,0.36389735371612875,0.8,0.4361026462838713
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,5,0.4,0.5,15,0.024429967426710098,0.4555066624848693,0.4666666666666667,0.011160004181797356
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,6,0.5,0.6,35,0.057003257328990226,0.5558165558765681,0.5714285714285714,0.015612015552003311
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,7,0.6,0.7,41,0.06677524429967427,0.6495296084974621,0.5365853658536586,0.11294424264380354
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,8,0.7,0.8,63,0.10260586319218241,0.7494578425974846,0.7619047619047619,0.01244691930727726
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,9,0.8,0.9,98,0.15960912052117263,0.8578166431798696,0.7857142857142857,0.07210235746558391
seed_42,suffix_1_to_2,snv_lr,full,temperature_scaled,10,0.9,1.0,357,0.5814332247557004,0.9640127023721196,0.9495798319327731,0.01443287043934649
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,raw,10,0.9,1.0,614,1.0,1.0,0.08794788273615635,0.9120521172638436
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mask_only,temperature_scaled,10,0.9,1.0,614,1.0,1.0,0.08794788273615635,0.9120521172638436
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,4,0.3,0.4,1,0.0016286644951140066,0.3704590145423567,1.0,0.6295409854576433
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,5,0.4,0.5,9,0.014657980456026058,0.464848535973003,0.6666666666666666,0.2018181306936636
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,6,0.5,0.6,14,0.02280130293159609,0.5564753566772795,0.2857142857142857,0.27076107096299384
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,7,0.6,0.7,21,0.03420195439739414,0.6593156995928672,0.6190476190476191,0.04026808054524811
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,8,0.7,0.8,27,0.043973941368078175,0.7464643755734407,0.5185185185185185,0.2279458570549222
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,9,0.8,0.9,50,0.08143322475570032,0.8536058030784567,0.72,0.1336058030784567
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,raw,10,0.9,1.0,492,0.8013029315960912,0.9858889269718689,0.9004065040650406,0.08548242290682828
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,4,0.3,0.4,5,0.008143322475570033,0.36389735371612875,0.8,0.4361026462838713
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,5,0.4,0.5,15,0.024429967426710098,0.4555066624848693,0.4666666666666667,0.011160004181797356
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,6,0.5,0.6,35,0.057003257328990226,0.5558165558765681,0.5714285714285714,0.015612015552003311
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,7,0.6,0.7,41,0.06677524429967427,0.6495296084974621,0.5365853658536586,0.11294424264380354
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,8,0.7,0.8,63,0.10260586319218241,0.7494578425974846,0.7619047619047619,0.01244691930727726
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,9,0.8,0.9,98,0.15960912052117263,0.8578166431798696,0.7857142857142857,0.07210235746558391
seed_42,suffix_1_to_2,snv_lr,mean_broadcast,temperature_scaled,10,0.9,1.0,357,0.5814332247557004,0.9640127023721196,0.9495798319327731,0.01443287043934649
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,2,0.1,0.2,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,4,0.3,0.4,1,0.0016286644951140066,0.3704590145423567,1.0,0.6295409854576433
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,5,0.4,0.5,9,0.014657980456026058,0.464848535973003,0.6666666666666666,0.2018181306936636
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,6,0.5,0.6,14,0.02280130293159609,0.5564753566772795,0.2857142857142857,0.27076107096299384
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,7,0.6,0.7,21,0.03420195439739414,0.6593156995928672,0.6190476190476191,0.04026808054524811
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,8,0.7,0.8,27,0.043973941368078175,0.7464643755734407,0.5185185185185185,0.2279458570549222
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,9,0.8,0.9,50,0.08143322475570032,0.8536058030784567,0.72,0.1336058030784567
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,raw,10,0.9,1.0,492,0.8013029315960912,0.9858889269718689,0.9004065040650406,0.08548242290682828
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,2,0.1,0.2,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,4,0.3,0.4,5,0.008143322475570033,0.36389735371612875,0.8,0.4361026462838713
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,5,0.4,0.5,15,0.024429967426710098,0.4555066624848693,0.4666666666666667,0.011160004181797356
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,6,0.5,0.6,35,0.057003257328990226,0.5558165558765681,0.5714285714285714,0.015612015552003311
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,7,0.6,0.7,41,0.06677524429967427,0.6495296084974621,0.5365853658536586,0.11294424264380354
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,8,0.7,0.8,63,0.10260586319218241,0.7494578425974846,0.7619047619047619,0.01244691930727726
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,9,0.8,0.9,98,0.15960912052117263,0.8578166431798696,0.7857142857142857,0.07210235746558391
seed_42,suffix_1_to_2,snv_lr,spatial_shuffle,temperature_scaled,10,0.9,1.0,357,0.5814332247557004,0.9640127023721196,0.9495798319327731,0.01443287043934649
seed_42,suffix_1_to_2,spectral_only,full,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,raw,2,0.1,0.2,614,1.0,0.1316813113918362,0.13029315960912052,0.0013881517827156742
seed_42,suffix_1_to_2,spectral_only,full,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,raw,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,raw,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,raw,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,raw,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,raw,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,raw,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,raw,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,2,0.1,0.2,614,1.0,0.132340692163147,0.13029315960912052,0.002047532554026482
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,full,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,2,0.1,0.2,614,1.0,0.1292005397525549,0.13029315960912052,0.0010926198565656131
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,raw,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,2,0.1,0.2,614,1.0,0.1296092589878595,0.13029315960912052,0.0006839006212610299
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,8,0.7,0.8,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,9,0.8,0.9,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mask_only,temperature_scaled,10,0.9,1.0,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,1,0.0,0.1,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,2,0.1,0.2,614,1.0,0.1316813113918362,0.13029315960912052,0.0013881517827156742
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,3,0.2,0.3,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,4,0.3,0.4,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,5,0.4,0.5,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,6,0.5,0.6,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,7,0.6,0.7,0,0.0,,,
seed_42,suffix_1_to_2,spectral_only,mean_broadcast,raw,8,0.7,0.8,0,0.0,,,
